instance,precedence_encoding,precedence_graph,precedence_configuration,solver,objective,domain_mode,basic,imp1,imp2,imp12,imp12+,n/a
tic-14crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,79.9 0,-
tic-14crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,233.3 0,-
tic-14crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,31.5 0,-
tic-14crafa.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,167.9 0,-
tic-14crafa.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,23.0 0,-
tic-14crafa.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,57.5 0,-
tic-14crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,71.8 0,-
tic-14crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,261.5 0,-
tic-14crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,61.5 0,-
tic-14crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,176.4 0,-
tic-14crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,83.0 0,-
tic-14crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,58.7 0,-
tic-14crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,38.2 0,-
tic-14crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,181.7 0,-
tic-14crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,124.1 0,-
tic-14crafa.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,1.9 1,-
tic-14crafa.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,4.3 1,-
tic-14crafa.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,2.8 1,-
tic-14crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,2.0 1,-
tic-14crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.9 1,-
tic-14crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,3.1 1,-
tic-14crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,2.9 1,-
tic-14crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.1 1,-
tic-14crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,2.5 1,-
tic-14crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,2.6 1,-
tic-14crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,3.6 1,-
tic-14crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,3.0 1,-
tic-14crafa.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,2.9 1,-
tic-14crafa.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,3.0 1,-
tic-14crafa.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.6 1,-
tic-14crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.9 1,-
tic-14crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.9 1,-
tic-14crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,2.8 1,-
tic-14crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,2.0 1,-
tic-14crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.7 1,-
tic-14crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.5 1,-
tic-14crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,2.5 1,-
tic-14crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,2.5 1,-
tic-14crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,2.5 1,-
tic-14crafc.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,54.0 1,-
tic-14crafc.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,41.4 1,-
tic-14crafc.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,35.6 1,-
tic-14crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,6.7 1,-
tic-14crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,95.3 1,-
tic-14crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,45.8 1,-
tic-14crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,11.5 1,-
tic-14crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,33.7 1,-
tic-14crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,7.9 1,-
tic-14crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,8.9 1,-
tic-14crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,145.5 1,-
tic-14crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,28.6 1,-
tic-14crafc.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,10.7 1,-
tic-14crafc.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,30.2 1,-
tic-14crafc.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,30.1 1,-
tic-14crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,13.0 1,-
tic-14crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,8.2 1,-
tic-14crafc.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,11.8 1,-
tic-14crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,15.5 1,-
tic-14crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,13.0 1,-
tic-14crafc.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,32.1 1,-
tic-14crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,37.4 1,-
tic-14crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,23.3 1,-
tic-14crafc.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,38.1 1,-
tic-14crafc.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,104.9 1,-
tic-14crafc.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,61.2 1,-
tic-14crafc.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,91.9 1,-
tic-14crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,153.7 1,-
tic-14crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,30.0 1,-
tic-14crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,41.8 1,-
tic-14crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,165.4 1,-
tic-14crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,113.7 1,-
tic-14crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,139.7 1,-
tic-14crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,129.6 1,-
tic-14crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,87.8 1,-
tic-14crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,110.1 1,-
tic-14crafc.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,35.6 1,-
tic-14crafc.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,28.1 1,-
tic-14crafc.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,116.1 1,-
tic-14crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,16.1 1,-
tic-14crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,41.3 1,-
tic-14crafc.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,70.1 1,-
tic-14crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,38.1 1,-
tic-14crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,49.4 1,-
tic-14crafc.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,39.6 1,-
tic-14crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,42.1 1,-
tic-14crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,63.1 1,-
tic-14crafc.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,86.2 1,-
tic-14crafd.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,28.1 1,-
tic-14crafd.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,11.6 1,-
tic-14crafd.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,25.8 1,-
tic-14crafd.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,9.5 1,-
tic-14crafd.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,13.0 1,-
tic-14crafd.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,32.5 1,-
tic-14crafd.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,7.4 1,-
tic-14crafd.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,19.7 1,-
tic-14crafd.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,24.5 1,-
tic-14crafd.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,9.4 1,-
tic-14crafd.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,8.8 1,-
tic-14crafd.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,25.4 1,-
tic-14crafd.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,12.6 1,-
tic-14crafd.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,19.3 1,-
tic-14crafd.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,22.4 1,-
tic-14crafd.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,7.8 1,-
tic-14crafd.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,19.9 1,-
tic-14crafd.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,25.9 1,-
tic-14crafd.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,11.4 1,-
tic-14crafd.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,17.8 1,-
tic-14crafd.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,25.8 1,-
tic-14crafd.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,11.6 1,-
tic-14crafd.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,11.4 1,-
tic-14crafd.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,7.5 1,-
tic-14crafd.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,1.2 2,-
tic-14crafd.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.1 2,-
tic-14crafd.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,2.1 2,-
tic-14crafd.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.3 2,-
tic-14crafd.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,2.0 2,-
tic-14crafd.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,2.3 2,-
tic-14crafd.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,1.0 2,-
tic-14crafd.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.7 2,-
tic-14crafd.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,1.6 2,-
tic-14crafd.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.2 2,-
tic-14crafd.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.8 2,-
tic-14crafd.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,2.2 2,-
tic-14crafd.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 2,-
tic-14crafd.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.3 2,-
tic-14crafd.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.4 2,-
tic-14crafd.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.0 2,-
tic-14crafd.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.1 2,-
tic-14crafd.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.6 2,-
tic-14crafd.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.8 2,-
tic-14crafd.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.4 2,-
tic-14crafd.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.5 2,-
tic-14crafd.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.2 2,-
tic-14crafd.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.3 2,-
tic-14crafd.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.7 2,-
ticf-13crafa.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,2.3 4,-
ticf-13crafa.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,3.0 4,-
ticf-13crafa.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,6.4 4,-
ticf-13crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,3.9 4,-
ticf-13crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,4.0 4,-
ticf-13crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,6.8 4,-
ticf-13crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,2.8 4,-
ticf-13crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,3.0 4,-
ticf-13crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,7.2 4,-
ticf-13crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,2.4 4,-
ticf-13crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,3.4 4,-
ticf-13crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,5.7 4,-
ticf-13crafa.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,2.9 4,-
ticf-13crafa.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.9 4,-
ticf-13crafa.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,5.2 4,-
ticf-13crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,3.2 4,-
ticf-13crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,2.1 4,-
ticf-13crafa.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,5.6 4,-
ticf-13crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.9 4,-
ticf-13crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.8 4,-
ticf-13crafa.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,5.9 4,-
ticf-13crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,2.4 4,-
ticf-13crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.9 4,-
ticf-13crafa.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,7.3 4,-
ticf-13crafa.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,2.9 4,-
ticf-13crafa.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.7 4,-
ticf-13crafa.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,7.2 4,-
ticf-13crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,2.4 4,-
ticf-13crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,2.6 4,-
ticf-13crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,4.2 4,-
ticf-13crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,2.4 4,-
ticf-13crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,2.7 4,-
ticf-13crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,4.3 4,-
ticf-13crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,2.2 4,-
ticf-13crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,2.2 4,-
ticf-13crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,5.0 4,-
ticf-13crafa.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,2.3 4,-
ticf-13crafa.prec60,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.8 4,-
ticf-13crafa.prec60,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,4.9 4,-
ticf-13crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,2.7 4,-
ticf-13crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.8 4,-
ticf-13crafa.prec60,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,3.8 4,-
ticf-13crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,2.1 4,-
ticf-13crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,2.0 4,-
ticf-13crafa.prec60,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,4.1 4,-
ticf-13crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,2.1 4,-
ticf-13crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,2.5 4,-
ticf-13crafa.prec60,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,3.5 4,-
ticf-13crafb.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,7.9 5,-
ticf-13crafb.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,9.6 5,-
ticf-13crafb.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,28.9 5,-
ticf-13crafb.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,9.1 5,-
ticf-13crafb.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,6.9 5,-
ticf-13crafb.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,19.1 5,-
ticf-13crafb.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,8.3 5,-
ticf-13crafb.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,7.5 5,-
ticf-13crafb.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,17.2 5,-
ticf-13crafb.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,9.2 5,-
ticf-13crafb.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,12.6 5,-
ticf-13crafb.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,12.5 5,-
ticf-13crafb.prec50,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,12.8 5,-
ticf-13crafb.prec50,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,11.6 5,-
ticf-13crafb.prec50,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,14.0 5,-
ticf-13crafb.prec50,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,13.0 5,-
ticf-13crafb.prec50,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,13.9 5,-
ticf-13crafb.prec50,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,27.6 5,-
ticf-13crafb.prec50,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,6.3 5,-
ticf-13crafb.prec50,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,18.3 5,-
ticf-13crafb.prec50,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,15.0 5,-
ticf-13crafb.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,9.5 5,-
ticf-13crafb.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,18.0 5,-
ticf-13crafb.prec50,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,23.6 5,-
ticf-13crafb.prec60,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,10.5 5,-
