instance,precedence_encoding,precedence_graph,precedence_configuration,solver,objective,domain_mode,basic,imp1,imp2,imp12,imp12+,n/a
ticf-13crafb.prec35,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,2.0 3,-
ticf-13crafb.prec35,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.3 3,-
ticf-13crafb.prec35,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.5 3,-
ticf-13crafb.prec35,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.1 3,-
ticf-13crafb.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.3 3,-
ticf-13crafb.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.3 3,-
ticf-13crafb.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.7 3,-
ticf-13crafb.prec40,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,1.5 3,-
ticf-13crafb.prec40,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.8 3,-
ticf-13crafb.prec40,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,2.0 3,-
ticf-13crafb.prec40,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.4 3,-
ticf-13crafb.prec40,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.6 3,-
ticf-13crafb.prec40,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,2.3 3,-
ticf-13crafb.prec40,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,1.3 3,-
ticf-13crafb.prec40,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,1.4 3,-
ticf-13crafb.prec40,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,1.2 3,-
ticf-13crafb.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,1.3 3,-
ticf-13crafb.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,1.7 3,-
ticf-13crafb.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,1.8 3,-
ticf-13crafb.prec40,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 3,-
ticf-13crafb.prec40,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.3 3,-
ticf-13crafb.prec40,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.0 3,-
ticf-13crafb.prec40,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.3 3,-
ticf-13crafb.prec40,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.6 3,-
ticf-13crafb.prec40,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.1 3,-
ticf-13crafb.prec40,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.3 3,-
ticf-13crafb.prec40,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.3 3,-
ticf-13crafb.prec40,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.6 3,-
ticf-13crafb.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,0.6 3,-
ticf-13crafb.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,1.6 3,-
ticf-13crafb.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.9 3,-
ticf-13crafc.prec30,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,4.9 0,-
ticf-13crafc.prec30,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafc.prec30,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,1.8 0,-
ticf-13crafc.prec30,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,2.4 0,-
ticf-13crafc.prec30,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,4.1 0,-
ticf-13crafc.prec30,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,1.1 0,-
ticf-13crafc.prec30,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,4.5 0,-
ticf-13crafc.prec30,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,4.0 0,-
ticf-13crafc.prec30,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,1.2 0,-
ticf-13crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,4.8 0,-
ticf-13crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,1.1 0,-
ticf-13crafc.prec30,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.9 0,-
ticf-13crafc.prec30,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,1.7 0,-
ticf-13crafc.prec30,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
ticf-13crafc.prec30,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,3.7 0,-
ticf-13crafc.prec30,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,2.1 0,-
ticf-13crafc.prec30,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.0 0,-
ticf-13crafc.prec30,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,3.5 0,-
ticf-13crafc.prec30,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,3.0 0,-
ticf-13crafc.prec30,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
ticf-13crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.9 0,-
ticf-13crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,0.8 0,-
ticf-13crafc.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
ticf-13crafc.prec35,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,1.9 0,-
ticf-13crafc.prec35,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,4.8 0,-
ticf-13crafc.prec35,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,2.4 0,-
ticf-13crafc.prec35,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,2.1 0,-
ticf-13crafc.prec35,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,4.5 0,-
ticf-13crafc.prec35,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,2.2 0,-
ticf-13crafc.prec35,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,2.1 0,-
ticf-13crafc.prec35,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,4.3 0,-
ticf-13crafc.prec35,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,1.2 0,-
ticf-13crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,4.6 0,-
ticf-13crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,0.8 0,-
ticf-13crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,4.0 0,-
ticf-13crafc.prec35,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,3.7 0,-
ticf-13crafc.prec35,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,5.3 0,-
ticf-13crafc.prec35,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,0.9 0,-
ticf-13crafc.prec35,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,4.1 0,-
ticf-13crafc.prec35,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,3.6 0,-
ticf-13crafc.prec35,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,1.8 0,-
ticf-13crafc.prec35,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.1 0,-
ticf-13crafc.prec35,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,0.7 0,-
ticf-13crafc.prec35,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.2 0,-
ticf-13crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,4.5 0,-
ticf-13crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,2.5 0,-
ticf-13crafc.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,4.3 0,-
ticf-13crafc.prec40,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,4.8 0,-
ticf-13crafc.prec40,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,5.7 0,-
ticf-13crafc.prec40,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,2.5 0,-
ticf-13crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,5.1 0,-
ticf-13crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,3.1 0,-
ticf-13crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,4.1 0,-
ticf-13crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,4.5 0,-
ticf-13crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,6.7 0,-
ticf-13crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,2.7 0,-
ticf-13crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,2.2 0,-
ticf-13crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,2.2 0,-
ticf-13crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,2.1 0,-
ticf-13crafc.prec40,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,1.7 0,-
ticf-13crafc.prec40,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,5.2 0,-
ticf-13crafc.prec40,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,2.1 0,-
ticf-13crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,2.2 0,-
ticf-13crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,4.2 0,-
ticf-13crafc.prec40,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,4.2 0,-
ticf-13crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,4.7 0,-
ticf-13crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,3.4 0,-
ticf-13crafc.prec40,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,1.8 0,-
ticf-13crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,1.6 0,-
ticf-13crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,2.6 0,-
ticf-13crafc.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,4.0 0,-
ticf-14crafa.prec30,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,6.6 1,-
ticf-14crafa.prec30,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,11.8 1,-
ticf-14crafa.prec30,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,7.4 1,-
ticf-14crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,19.8 1,-
ticf-14crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,12.8 1,-
ticf-14crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,7.4 1,-
ticf-14crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,14.7 1,-
ticf-14crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,33.0 1,-
ticf-14crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,5.5 1,-
ticf-14crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,7.3 1,-
ticf-14crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,29.9 1,-
ticf-14crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,8.9 1,-
ticf-14crafa.prec30,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,10.3 1,-
ticf-14crafa.prec30,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,42.1 1,-
ticf-14crafa.prec30,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,7.6 1,-
ticf-14crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,6.4 1,-
ticf-14crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,16.0 1,-
ticf-14crafa.prec30,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,17.2 1,-
ticf-14crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,6.1 1,-
ticf-14crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,10.7 1,-
ticf-14crafa.prec30,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,20.1 1,-
ticf-14crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,5.2 1,-
ticf-14crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,15.1 1,-
ticf-14crafa.prec30,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,7.6 1,-
ticf-14crafa.prec35,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,104.2 1,-
ticf-14crafa.prec35,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,45.2 1,-
ticf-14crafa.prec35,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,32.1 1,-
ticf-14crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,6.7 1,-
ticf-14crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,14.9 1,-
ticf-14crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,21.2 1,-
ticf-14crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,6.5 1,-
ticf-14crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,20.5 1,-
ticf-14crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,10.6 1,-
ticf-14crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,29.9 1,-
ticf-14crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,10.2 1,-
ticf-14crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,7.5 1,-
ticf-14crafa.prec35,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,20.5 1,-
ticf-14crafa.prec35,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,12.4 1,-
ticf-14crafa.prec35,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,22.6 1,-
ticf-14crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,44.6 1,-
ticf-14crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,20.9 1,-
ticf-14crafa.prec35,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,7.9 1,-
ticf-14crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,20.5 1,-
ticf-14crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,18.1 1,-
ticf-14crafa.prec35,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,7.4 1,-
ticf-14crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,23.5 1,-
ticf-14crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,9.7 1,-
ticf-14crafa.prec35,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,20.8 1,-
ticf-14crafa.prec40,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),full,-,-,-,-,395.4 1,-
ticf-14crafa.prec40,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),full,-,-,-,-,198.6 1,-
ticf-14crafa.prec40,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),full,-,-,-,-,1624.2 1,-
ticf-14crafa.prec40,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,28.3 1,-
ticf-14crafa.prec40,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,68.4 1,-
ticf-14crafa.prec40,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,24.8 1,-
ticf-14crafa.prec40,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),full,-,-,-,-,1642.4 1,-
ticf-14crafa.prec40,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),full,-,-,-,-,145.2 1,-
ticf-14crafa.prec40,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),full,-,-,-,-,100.2 1,-
ticf-14crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),full,-,-,-,-,364.8 1,-
ticf-14crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),full,-,-,-,-,192.6 1,-
ticf-14crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),full,-,-,-,-,81.8 1,-
ticf-14crafa.prec40,pairwise,direct,pairwise+direct,incremental,IdleRange(P*),reduced,-,-,-,-,32.7 1,-
ticf-14crafa.prec40,pairwise,direct,pairwise+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,278.1 1,-
ticf-14crafa.prec40,pairwise,direct,pairwise+direct,multiple,IdleRange(P*),reduced,-,-,-,-,285.7 1,-
ticf-14crafa.prec40,pairwise,distance_closure,pairwise+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,691.4 1,-
ticf-14crafa.prec40,pairwise,distance_closure,pairwise+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,253.8 1,-
ticf-14crafa.prec40,pairwise,distance_closure,pairwise+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,410.1 1,-
ticf-14crafa.prec40,sparse_suffix,direct,sparse_suffix+direct,incremental,IdleRange(P*),reduced,-,-,-,-,404.9 1,-
ticf-14crafa.prec40,sparse_suffix,direct,sparse_suffix+direct,maxsat,IdleRange(P*),reduced,-,-,-,-,233.8 1,-
ticf-14crafa.prec40,sparse_suffix,direct,sparse_suffix+direct,multiple,IdleRange(P*),reduced,-,-,-,-,292.0 1,-
ticf-14crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,incremental,IdleRange(P*),reduced,-,-,-,-,344.3 1,-
ticf-14crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,maxsat,IdleRange(P*),reduced,-,-,-,-,873.3 1,-
ticf-14crafa.prec40,sparse_suffix,distance_closure,sparse_suffix+distance_closure,multiple,IdleRange(P*),reduced,-,-,-,-,102.9 1,-
